"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"symbol"	"description"
"ENSG00000142192"	56290.0668324734	0.0153396029738831	0.0961832700834694	0.540051151019913	0.896330936236059	"APP"	"amyloid beta precursor protein"
"ENSG00000142197"	1500.00020560296	0.0219980910331474	0.0957130077904466	0.476364875470031	0.870917785182161	"DOP1B"	"DOP1 leucine zipper like protein B"
"ENSG00000142207"	1192.07471882415	0.0110855073254589	0.0939551782612423	0.714844614012821	0.948816626664027	"URB1"	"URB1 ribosome biogenesis homolog"
"ENSG00000142208"	3465.49068873487	-0.0265306622692763	0.0923490089194298	0.503332114199199	0.882906370010103	"AKT1"	"AKT serine/threonine kinase 1"
"ENSG00000142227"	952.354058855661	0.0104114202128999	0.0952351827060271	0.657296166041562	0.931914830317215	"EMP3"	"epithelial membrane protein 3"
"ENSG00000142230"	4472.87230769845	0.0594305489365799	0.10642726073733	0.196417251981977	0.69400034163392	"SAE1"	"SUMO1 activating enzyme subunit 1"
"ENSG00000142233"	29.0818744716021	-0.0250316627726123	0.100459276072099	0.221167021305361	0.718260695907943	"NTN5"	"netrin 5"
"ENSG00000142235"	478.87241849117	-0.00769624262674205	0.0967323288207561	0.612772318774994	0.922585312186014	"LMTK3"	"lemur tyrosine kinase 3"
"ENSG00000142252"	19.6300404922691	-0.0112502514518358	0.0955650492939783	0.627378739326413	0.925434439879234	"GEMIN7"	"gem nuclear organelle associated protein 7"
"ENSG00000142273"	1480.76739310826	0.0241542005086601	0.100429115264259	0.190940288611066	0.688924469498305	"CBLC"	"Cbl proto-oncogene C"
"ENSG00000142279"	847.24315654998	0.0212164077092022	0.0995238245171671	0.210465943977972	0.70902705393686	"WTIP"	"WT1 interacting protein"
"ENSG00000142303"	1578.89825491742	0.0225113509000056	0.0986205357466322	0.33635245840835	0.799903953347418	"ADAMTS10"	"ADAM metallopeptidase with thrombospondin type 1 motif 10"
"ENSG00000142327"	7103.54898033495	0.0633742412889822	0.109100636030579	0.163643801838962	0.661374292969909	"RNPEPL1"	"arginyl aminopeptidase like 1"
"ENSG00000142330"	1210.9508832139	0.0326329381638284	0.0926785941051824	0.443163341730053	0.858891380740493	"CAPN10"	"calpain 10"
"ENSG00000142347"	989.390996357602	0.0289348039723643	0.100656207620288	0.227994999407631	0.725488009069821	"MYO1F"	"myosin IF"
"ENSG00000142396"	135.505000476599	-0.0901146605685415	0.140514112530554	0.0651722417433017	0.493852287914259	"ERVK3-1"	"endogenous retrovirus group K3 member 1"
"ENSG00000142405"	18.6096718581711	0.027252086810262	0.102026055847304	0.087267932898173	0.544187929495132	"NLRP12"	"NLR family pyrin domain containing 12"
"ENSG00000142408"	68.3158407661004	-0.0054979493524375	0.0975634140359745	0.520887024085952	0.890299063097883	"CACNG8"	"calcium voltage-gated channel auxiliary subunit gamma 8"
"ENSG00000142409"	1784.04372696902	-0.0367833500179496	0.0924850331257761	0.393359404671257	0.833144495396359	"ZNF787"	"zinc finger protein 787"
"ENSG00000142444"	772.859473531958	0.0325899101501377	0.0849471573125827	0.482855492479534	0.874341152424778	"TIMM29"	"translocase of inner mitochondrial membrane 29"
"ENSG00000142453"	1998.59047445504	0.0133158251116239	0.0885473824551814	0.632919399967283	0.926932201313929	"CARM1"	"coactivator associated arginine methyltransferase 1"
"ENSG00000142459"	689.91692417262	-0.034134231017523	0.100485156442798	0.269402708778392	0.754447585786079	"EVI5L"	"ecotropic viral integration site 5 like"
"ENSG00000142484"	1228.36645311321	-0.0259573603957788	0.102127837356847	0.0571392251734625	0.474945781570356	"TM4SF5"	"transmembrane 4 L six family member 5"
"ENSG00000142494"	426.560774392616	-0.033709718564379	0.105456204884053	0.0228167816060229	0.340111715531212	"SLC47A1"	"solute carrier family 47 member 1"
"ENSG00000142507"	4351.28623459552	0.0267402714312109	0.0949647812240923	0.395292171192664	0.834407726737445	"PSMB6"	"proteasome 20S subunit beta 6"
"ENSG00000142512"	299.653690595877	0.0354381118144385	0.105719406246225	0.0472817491707771	0.446899232903546	"SIGLEC10"	"sialic acid binding Ig like lectin 10"
"ENSG00000142528"	503.409937033386	0.0438784417458176	0.101666883960986	0.233938647515791	0.729530790012133	"ZNF473"	"zinc finger protein 473"
"ENSG00000142530"	121.8259256808	-0.00717158023667813	0.0963989020459781	0.684193141507182	0.937179688153986	"GARIN5A"	"golgi associated RAB2 interactor 5A"
"ENSG00000142534"	53289.2209059826	-0.00465325954994518	0.0919919466920057	0.885912991008604	0.982270576769814	"RPS11"	"ribosomal protein S11"
"ENSG00000142541"	84996.3685216655	0.000968417022920513	0.0925863649207571	0.972434407773459	0.997421730791087	"RPL13A"	"ribosomal protein L13a"
"ENSG00000142544"	161.282421949425	-0.0254563034055089	0.0945860268526878	0.469797063289468	0.870236748413687	"CTU1"	"cytosolic thiouridylase subunit 1"
"ENSG00000142546"	2508.10626731663	0.0157875127635082	0.0949897525455053	0.567305203770712	0.906188218914294	"NOSIP"	"nitric oxide synthase interacting protein"
"ENSG00000142549"	423.594428324487	0.00258317704346286	0.0969621422146511	0.835678298564173	0.972818547601116	"IGLON5"	"IgLON family member 5"
"ENSG00000142552"	1071.91320668323	0.000661037261362305	0.0932870942907236	0.965469888510458	0.9962303214302	"RCN3"	"reticulocalbin 3"
"ENSG00000142556"	298.60697896002	0.0307814364791037	0.101859036393512	0.20140400410238	0.698672231262643	"ZNF614"	"zinc finger protein 614"
"ENSG00000142583"	147.091105402383	0.0086675833620644	0.0974134244449219	0.495870231721584	0.879831461947394	"SLC2A5"	"solute carrier family 2 member 5"
"ENSG00000142599"	4534.93924970355	0.0303873722898034	0.0994350233682284	0.298882406920456	0.776156006736435	"RERE"	"arginine-glutamic acid dipeptide repeats"
"ENSG00000142606"	34.6636634950842	-0.0186327513078959	0.0999543053840609	0.0643871813324631	0.492460108317756	"MMEL1"	"membrane metalloendopeptidase like 1"
"ENSG00000142609"	26.9387145794561	-0.0183442888631516	0.0991846100422563	0.232564229286464	0.728273937999667	"CFAP74"	"cilia and flagella associated protein 74"
"ENSG00000142611"	370.198260330616	-0.0104777797502345	0.0977072737983827	0.403294687168069	0.838463524545519	"PRDM16"	"PR/SET domain 16"
"ENSG00000142619"	960.872285719688	0.00681022466274451	0.0980953673100166	0.0678338660726273	0.50016205941979	"PADI3"	"peptidyl arginine deiminase 3"
"ENSG00000142621"	77.5404684706146	-0.0046256708591609	0.0959457747483474	0.812726582573825	0.969641989286435	"FHAD1"	"forkhead associated phosphopeptide binding domain 1"
"ENSG00000142623"	267.86462240117	0.0177404327716642	0.0998682601150322	0.0456994699569071	0.440207111873431	"PADI1"	"peptidyl arginine deiminase 1"
"ENSG00000142627"	3111.15071573663	0.0144346546298403	0.0962410982066233	0.543345202072754	0.898162476449975	"EPHA2"	"EPH receptor A2"
"ENSG00000142632"	512.07471247478	0.000452758114970312	0.0967233611528654	0.970650105970279	0.99675677294634	"ARHGEF19"	"Rho guanine nucleotide exchange factor 19"
"ENSG00000142634"	3436.7360886495	0.0115641789895366	0.0912054576475394	0.773948786920375	0.961263060997646	"EFHD2"	"EF-hand domain family member D2"
"ENSG00000142655"	723.022677486035	-0.0181170315529321	0.0871999221145696	0.661554185641276	0.932957484315308	"PEX14"	"peroxisomal biogenesis factor 14"
"ENSG00000142657"	5125.26418085665	0.0105367178126251	0.0956575797689316	0.652438461153113	0.93034261856875	"PGD"	"phosphogluconate dehydrogenase"
"ENSG00000142661"	824.941632661728	0.0126527960488213	0.099009350609193	2.73373234161635e-05	0.0128902314238065	"MYOM3"	"myomesin 3"
"ENSG00000142669"	6011.67389508275	0.0221595044228462	0.0948994535569044	0.487933853292253	0.876552091336811	"SH3BGRL3"	"SH3 domain binding glutamate rich protein like 3"
"ENSG00000142675"	991.865884099933	0.0146731915288906	0.0978957886127105	0.409802950340315	0.841636329670656	"CNKSR1"	"connector enhancer of kinase suppressor of Ras 1"
"ENSG00000142676"	28230.2620505179	-0.0246635533159586	0.0949771084881143	0.469844613194415	0.870236748413687	"RPL11"	"ribosomal protein L11"
"ENSG00000142677"	891.548284589811	0.014622548992843	0.0987518256885649	0.221255216755482	0.718260695907943	"IL22RA1"	"interleukin 22 receptor subunit alpha 1"
"ENSG00000142686"	909.646833789694	0.0180779058123796	0.0932955115689015	0.576329873542062	0.909788897294679	"C1orf216"	"chromosome 1 open reading frame 216"
"ENSG00000142687"	5233.01167744458	0.142204290974453	0.20979418945365	0.0296060422770401	0.376787829546055	"KIAA0319L"	"KIAA0319 like"
"ENSG00000142731"	244.956807552822	0.0130611203535441	0.0943810850142123	0.664940471105295	0.933420826549343	"PLK4"	"polo like kinase 4"
"ENSG00000142733"	975.690020852206	0.011140727927015	0.0908267358138894	0.741708286708522	0.955054114255751	"MAP3K6"	"mitogen-activated protein kinase kinase kinase 6"
"ENSG00000142748"	415.149434037894	-0.0262475574455366	0.101608014137767	0.13276028675641	0.626467792972893	"FCN3"	"ficolin 3"
"ENSG00000142751"	1044.56957798243	-0.0186838092914367	0.0855361547629857	0.67195213011354	0.934431108609562	"GPN2"	"GPN-loop GTPase 2"
"ENSG00000142765"	1038.40411248735	0.00380989991985472	0.0967638728999854	0.791503916162348	0.96528489709962	"SYTL1"	"synaptotagmin like 1"
"ENSG00000142784"	2585.52852724477	-0.0221343213505804	0.0858984048840881	0.587129733538264	0.913982761492954	"WDTC1"	"WD and tetratricopeptide repeats 1"
"ENSG00000142794"	185.799351354538	0.015366340689569	0.0950253259802404	0.57982251589356	0.912400506613418	"NBPF3"	"NBPF member 3"
"ENSG00000142798"	11397.7827397587	0.00490248649338592	0.0952087480208225	0.83296844567166	0.971916646657646	"HSPG2"	"heparan sulfate proteoglycan 2"
"ENSG00000142856"	643.721835381702	-0.00571494975730873	0.0921111528753516	0.855883691711553	0.976715778857795	"ITGB3BP"	"integrin subunit beta 3 binding protein"
"ENSG00000142864"	10672.9003989844	0.0152198171414812	0.087855114673938	0.708264107829153	0.946337022607594	"SERBP1"	"SERPINE1 mRNA binding protein 1"
"ENSG00000142867"	1176.01005316068	0.0291722686170258	0.0992785591778425	0.290730316715994	0.771884079895885	"BCL10"	"BCL10 immune signaling adaptor"
"ENSG00000142871"	8204.739065755	0.010407579195421	0.0976708149067747	0.389741798533123	0.831250624111312	"CCN1"	"cellular communication network factor 1"
"ENSG00000142875"	2112.85069993749	-0.0105163859420177	0.0971786873295699	0.507338975074266	0.885457889060853	"PRKACB"	"protein kinase cAMP-activated catalytic subunit beta"
"ENSG00000142892"	1689.03133485506	-0.0118815236230905	0.0913731086272518	0.737735687985513	0.953440545355903	"PIGK"	"phosphatidylinositol glycan anchor biosynthesis class K"
"ENSG00000142910"	4517.15214851708	0.0302851307706567	0.101618512462886	0.18698036944575	0.68374624839033	"TINAGL1"	"tubulointerstitial nephritis antigen like 1"
"ENSG00000142920"	232.83526461963	0.0319245881191587	0.101543603932651	0.210612504566306	0.709350437254481	"AZIN2"	"antizyme inhibitor 2"
"ENSG00000142937"	52550.6837332633	0.00112035192879999	0.0940432374390135	0.963111877601468	0.996053746835413	"RPS8"	"ribosomal protein S8"
"ENSG00000142945"	668.19502829877	0.0158968276455809	0.0971244756502231	0.47020344290143	0.870314733715787	"KIF2C"	"kinesin family member 2C"
"ENSG00000142949"	42387.329935456	0.0342532046612206	0.101392023728782	0.245818904490827	0.738864784242545	"PTPRF"	"protein tyrosine phosphatase receptor type F"
"ENSG00000142959"	55.6861639740361	0.00329152424496073	0.0962831689722528	0.850851416280959	0.975319591739101	"BEST4"	"bestrophin 4"
"ENSG00000142961"	764.615201690928	0.0267322253620678	0.0965110653537914	0.38950954590643	0.831244574037245	"MOB3C"	"MOB kinase activator 3C"
"ENSG00000143001"	61.7645595370828	0.00219390635591046	0.0964766626543411	0.884210635380746	0.98193771987299	"TMEM61"	"transmembrane protein 61"
"ENSG00000143013"	2705.66753380274	-0.0217532824721359	0.0988447476326423	0.290511145773398	0.771605951139034	"LMO4"	"LIM domain only 4"
"ENSG00000143028"	63.7572615933036	-0.00782570189634872	0.0964707415359164	0.678408204606125	0.935787262677236	"SYPL2"	"synaptophysin like 2"
"ENSG00000143033"	1040.25666340925	0.0618431447507212	0.117683823312186	0.0916931601523718	0.551689157057243	"MTF2"	"metal response element binding transcription factor 2"
"ENSG00000143036"	4429.69112283167	0.0213143104110081	0.0993790517820365	0.2545481786064	0.743413702049724	"SLC44A3"	"solute carrier family 44 member 3"
"ENSG00000143061"	3663.28722620145	0.0343265802492299	0.102736419729419	0.194756050705378	0.692434270550074	"IGSF3"	"immunoglobulin superfamily member 3"
"ENSG00000143067"	545.812009468024	0.0200914375023568	0.0981879285354839	0.361192136914947	0.812262417354574	"ZNF697"	"zinc finger protein 697"
"ENSG00000143079"	1884.9272852762	0.0694944566080561	0.130349758723687	0.0287231671155191	0.37149694958686	"CTTNBP2NL"	"CTTNBP2 N-terminal like"
"ENSG00000143093"	1173.7619002522	0.0432932186885774	0.100989735032644	0.260071706691003	0.747973842619549	"STRIP1"	"striatin interacting protein 1"
"ENSG00000143106"	4187.8635212785	0.0483447443469003	0.104699873595717	0.210108335773835	0.708792258074429	"PSMA5"	"proteasome 20S subunit alpha 5"
"ENSG00000143110"	546.33947057215	0.028570403900372	0.101148160456187	0.179265247991767	0.677473522815251	"C1orf162"	"chromosome 1 open reading frame 162"
"ENSG00000143119"	1537.48622918106	0.0167856269562683	0.0984914110175883	0.283034837748802	0.765141036727724	"CD53"	"CD53 molecule"
"ENSG00000143126"	1615.71188558797	0.014083103701598	0.0976009319674336	0.407966492006367	0.841555839342541	"CELSR2"	"cadherin EGF LAG seven-pass G-type receptor 2"
"ENSG00000143127"	161.440150379278	-0.0272990488266026	0.0998255874115798	0.266973168929952	0.75248248142489	"ITGA10"	"integrin subunit alpha 10"
"ENSG00000143147"	439.656848306758	0.00407715889598949	0.0955459626085312	0.83888455752551	0.973115818242691	"GPR161"	"G protein-coupled receptor 161"
"ENSG00000143149"	2981.26142808166	-0.502059166820598	0.178820206692711	0.0003099841581818	0.0475334244509507	"ALDH9A1"	"aldehyde dehydrogenase 9 family member A1"
"ENSG00000143153"	33727.9453930767	-0.0144261227460103	0.0964820080382812	0.541504573969702	0.897250354483028	"ATP1B1"	"ATPase Na+/K+ transporting subunit beta 1"
"ENSG00000143155"	2471.41843712107	-0.0520963887194138	0.098703531849996	0.252277099138164	0.743413702049724	"TIPRL"	"TOR signaling pathway regulator"
"ENSG00000143156"	655.084839532035	-0.0457343233509003	0.106330018667207	0.165028487406506	0.663053930616484	"NME7"	"NME/NM23 family member 7"
"ENSG00000143157"	5721.26271291423	-0.0193441679968838	0.0920581289848222	0.588921800340444	0.91447616564996	"POGK"	"pogo transposable element derived with KRAB domain"
"ENSG00000143158"	5951.97131987219	-0.0204551204417415	0.0944250895764538	0.528620688740364	0.892469348231801	"MPC2"	"mitochondrial pyruvate carrier 2"
"ENSG00000143162"	8255.75996105347	-0.531691180827568	0.353635143836005	0.00292645958121562	0.1411661231747	"CREG1"	"cellular repressor of E1A stimulated genes 1"
"ENSG00000143164"	6829.12785766229	-0.044808005742916	0.0974864646453792	0.293865327590403	0.773576737729603	"DCAF6"	"DDB1 and CUL4 associated factor 6"
"ENSG00000143167"	19.0634668524107	0.000382503057122433	0.0968752805664188	0.946583301249168	0.993057157135047	"GPA33"	"glycoprotein A33"
"ENSG00000143178"	247.797029394648	0.0173774188437292	0.0957192404855419	0.467685772306454	0.870036611049059	"TBX19"	"T-box transcription factor 19"
"ENSG00000143179"	1639.76672356577	0.012979100454241	0.0941907624136307	0.649488282287731	0.929742294141154	"UCK2"	"uridine-cytidine kinase 2"
"ENSG00000143183"	9195.9552579685	-0.0178735972428643	0.0918832099431584	0.613489464296986	0.922585312186014	"TMCO1"	"transmembrane and coiled-coil domains 1"
"ENSG00000143184"	25.0687906127695	-0.00187865400314839	0.0969487640355651	0.89100545246835	0.983127845164089	"XCL1"	"X-C motif chemokine ligand 1"
"ENSG00000143185"	22.9098848424675	-0.0110189155294853	0.0978982406963154	0.369041660224955	0.817474671382442	"XCL2"	"X-C motif chemokine ligand 2"
"ENSG00000143190"	1211.95576980194	-0.00755868736520994	0.0823778234396662	0.864928566667828	0.978449370254319	"POU2F1"	"POU class 2 homeobox 1"
"ENSG00000143194"	43.8823265010016	-0.0132649564334507	0.0978883387131398	0.422151382620462	0.849797617361	"MAEL"	"maelstrom spermatogenic transposon silencer"
"ENSG00000143195"	246.213447354519	-0.00193971680131946	0.0964871155953411	0.891224214588671	0.983138381445934	"ILDR2"	"immunoglobulin like domain containing receptor 2"
"ENSG00000143196"	128.337833255357	-0.0162149170068675	0.0994609710800772	0.0561825457873285	0.472640051781803	"DPT"	"dermatopontin"
"ENSG00000143198"	5351.03701307957	-0.0309929737048285	0.0977651882837211	0.352468656493623	0.808126513842692	"MGST3"	"microsomal glutathione S-transferase 3"
"ENSG00000143199"	56.4995199733137	-0.0266031568762423	0.100150756795189	0.265334814373415	0.751457157308219	"ADCY10"	"adenylate cyclase 10"
"ENSG00000143207"	3334.63578678677	-0.0248611990958893	0.0909046220344878	0.577780016256399	0.911315344255891	"COP1"	"COP1 E3 ubiquitin ligase"
"ENSG00000143217"	2746.94536871119	-0.00479863662610739	0.0972545783302419	0.694106478308548	0.939249853145691	"NECTIN4"	"nectin cell adhesion molecule 4"
"ENSG00000143222"	6502.76622684704	-0.0129075198139732	0.0909034533288905	0.710316687052274	0.947449960189932	"UFC1"	"ubiquitin-fold modifier conjugating enzyme 1"
"ENSG00000143224"	1160.66224672378	-0.0379233497035442	0.101374187600908	0.245279860222397	0.738305688422378	"PPOX"	"protoporphyrinogen oxidase"
"ENSG00000143226"	708.667466508826	0.0470394920055802	0.112095005847076	0.0301035238588233	0.378602648708407	"FCGR2A"	"Fc gamma receptor IIa"
"ENSG00000143228"	444.807347780992	-0.0114811397908621	0.0969026304125578	0.555206163141716	0.902503097734716	"NUF2"	"NUF2 component of NDC80 kinetochore complex"
"ENSG00000143248"	8384.10787444869	0.00986849228933246	0.0966788768816127	0.58988682964007	0.914972154302017	"RGS5"	"regulator of G protein signaling 5"
"ENSG00000143252"	3433.24125005051	-0.0509423379750889	0.106232962720943	0.186664336346153	0.683626417053359	"SDHC"	"succinate dehydrogenase complex subunit C"
"ENSG00000143256"	2368.44010957102	-0.0401255683706121	0.0998715018960926	0.271322603742897	0.75589595704502	"PFDN2"	"prefoldin subunit 2"
"ENSG00000143257"	105.834014743848	-0.0274764194964634	0.102325832954416	0.0883721756561517	0.547205385768443	"NR1I3"	"nuclear receptor subfamily 1 group I member 3"
"ENSG00000143258"	1488.58416858405	-0.0600791247533747	0.10918756543923	0.161592900335618	0.657988707519449	"USP21"	"ubiquitin specific peptidase 21"
"ENSG00000143278"	317.972689744502	-0.0135124838432284	0.0991695332120695	0.00546487854328584	0.185850741406949	"F13B"	"coagulation factor XIII B chain"
"ENSG00000143294"	4210.49694721821	-0.0702093120436776	0.116549367343492	0.119238149543263	0.600116657036897	"PRCC"	"proline rich mitotic checkpoint control factor"
"ENSG00000143303"	1426.37683889432	-0.0751443867185383	0.121552354199958	0.105746338365355	0.577270909584006	"METTL25B"	"methyltransferase like 25B"
"ENSG00000143314"	4361.44767669363	-0.0338835388845557	0.0978844962715914	0.33283193582976	0.797992635081938	"MRPL24"	"mitochondrial ribosomal protein L24"
"ENSG00000143315"	1561.94044662918	-0.481043087246501	0.20884506950861	0.000974827789991979	0.0835987738855919	"PIGM"	"phosphatidylinositol glycan anchor biosynthesis class M"
"ENSG00000143319"	2600.77121794273	-0.319813343848295	0.200419355470088	0.00502908293820227	0.180531795682038	"ISG20L2"	"interferon stimulated exonuclease gene 20 like 2"
"ENSG00000143320"	613.819560839109	-0.0146807526391284	0.0984140798271127	0.306521904770767	0.781258060254249	"CRABP2"	"cellular retinoic acid binding protein 2"
"ENSG00000143321"	23235.2206128532	-0.0439289503979957	0.0993985779890824	0.283082457255492	0.765150218729698	"HDGF"	"heparin binding growth factor"
"ENSG00000143322"	1933.74054840323	-0.00840978400167821	0.0910634049769557	0.801154547693969	0.968364925011353	"ABL2"	"ABL proto-oncogene 2, non-receptor tyrosine kinase"
"ENSG00000143324"	2495.00513465972	-0.00947396976257449	0.0929937840399655	0.754459992763056	0.957099561307118	"XPR1"	"xenotropic and polytropic retrovirus receptor 1"
"ENSG00000143333"	485.598853487261	-0.00486267657498817	0.0965114319547244	0.774282319055233	0.961342370012939	"RGS16"	"regulator of G protein signaling 16"
"ENSG00000143337"	3220.12196963244	-0.0285349737719024	0.0959841264458005	0.401524038157472	0.837822019282463	"TOR1AIP1"	"torsin 1A interacting protein 1"
"ENSG00000143340"	23.4828190705413	0.0144152655945614	0.098541522337803	0.221777245688092	0.718686423254079	"FAM163A"	"family with sequence similarity 163 member A"
"ENSG00000143341"	582.440749600646	-0.000596770018420925	0.0957080410161654	0.978302699638912	0.997926029108211	"HMCN1"	"hemicentin 1"
"ENSG00000143344"	1148.47909684174	-0.0142845838409605	0.097270198935772	0.400297272336251	0.836976548176399	"RGL1"	"ral guanine nucleotide dissociation stimulator like 1"
"ENSG00000143353"	1361.92960948067	-0.0330563511525903	0.0963413449449706	0.37194016134664	0.818668872462867	"LYPLAL1"	"lysophospholipase like 1"
"ENSG00000143355"	52.8240052469854	0.00681539835452818	0.0977983921205436	0.440137333311951	0.857661624723741	"LHX9"	"LIM homeobox 9"
"ENSG00000143363"	1608.81163065628	-0.072583870564656	0.113214077168966	0.111054419951275	0.584756397180623	"PRUNE1"	"prune exopolyphosphatase 1"
"ENSG00000143365"	1603.03561980809	-0.0179960467859323	0.0985865063873863	0.301393831847915	0.77773309100121	"RORC"	"RAR related orphan receptor C"
"ENSG00000143367"	1806.16737064668	-0.0186761159264786	0.0968469865259983	0.461172474587819	0.867496184156472	"TUFT1"	"tuftelin 1"
"ENSG00000143368"	5779.40751494565	-0.0322073966214224	0.0951876299485608	0.394932934206171	0.834407726737445	"SF3B4"	"splicing factor 3b subunit 4"
"ENSG00000143369"	1258.05060897859	0.0243781913207717	0.100143574001049	0.237347549256313	0.731950969019508	"ECM1"	"extracellular matrix protein 1"
"ENSG00000143373"	2498.65078446106	-0.0494001279988751	0.10144665926885	0.241884494336741	0.735078981514566	"ZNF687"	"zinc finger protein 687"
"ENSG00000143374"	2214.7532862274	-0.072938116436703	0.111342447936334	0.145543405848427	0.63780754092426	"TARS2"	"threonyl-tRNA synthetase 2, mitochondrial"
"ENSG00000143375"	9229.78633374989	-0.0340167740793136	0.104078740109461	0.123279319328302	0.607575121633352	"CGN"	"cingulin"
"ENSG00000143376"	3736.49254226533	-0.0912695052114924	0.137367960536769	0.0782597769038229	0.526815076314379	"SNX27"	"sorting nexin 27"
"ENSG00000143379"	1634.03910746231	-0.0822455101742014	0.121157157213615	0.107675926440295	0.580250185311544	"SETDB1"	"SET domain bifurcated histone lysine methyltransferase 1"
"ENSG00000143382"	1215.04382797697	-0.0186996472437292	0.0976649589092307	0.400316284454657	0.836976548176399	"ADAMTSL4"	"ADAMTS like 4"
"ENSG00000143384"	26278.6538887061	-0.0286060918369921	0.0939544527798095	0.437187671548077	0.857051291221867	"MCL1"	"MCL1 apoptosis regulator, BCL2 family member"
"ENSG00000143387"	1443.56863439049	-0.0138176501027896	0.09580116856832	0.55138387252267	0.90162700196931	"CTSK"	"cathepsin K"
"ENSG00000143390"	2232.2291916495	-0.0260860980914833	0.0946176465806691	0.452242616527085	0.862807824141867	"RFX5"	"regulatory factor X5"
"ENSG00000143393"	4886.75107532636	-0.0194571303794151	0.0896786682242665	0.612992554165111	0.922585312186014	"PI4KB"	"phosphatidylinositol 4-kinase beta"
"ENSG00000143398"	3139.05867493323	-0.0558522452451274	0.105709701893258	0.192009071639695	0.689602278188049	"PIP5K1A"	"phosphatidylinositol-4-phosphate 5-kinase type 1 alpha"
"ENSG00000143401"	2845.00683580735	-0.0467430337521374	0.103362032627914	0.223792001126019	0.720455148852476	"ANP32E"	"acidic nuclear phosphoprotein 32 family member E"
"ENSG00000143409"	2219.40923023339	-0.037523239869175	0.102187032261024	0.225858443001849	0.722632076922457	"MINDY1"	"MINDY lysine 48 deubiquitinase 1"
"ENSG00000143412"	5435.19710889299	0.0196653307341175	0.0969360447118478	0.446896537878784	0.860066725580693	"ANXA9"	"annexin A9"
"ENSG00000143416"	2727.16511473771	-0.0424545394743612	0.110029710626573	0.0308874888523862	0.380764004735201	"SELENBP1"	"selenium binding protein 1"
"ENSG00000143418"	10313.7696000703	0.00467316459941842	0.0942232773312927	0.859339302691217	0.977268531085863	"CERS2"	"ceramide synthase 2"
"ENSG00000143420"	8873.061753205	-0.0102640657101536	0.088626771355883	0.78350796655975	0.963284255086594	"ENSA"	"endosulfine alpha"
"ENSG00000143434"	549.0195009957	-0.0215451072875624	0.098133120834806	0.352668964288171	0.808126513842692	"SEMA6C"	"semaphorin 6C"
"ENSG00000143436"	1160.97793059292	-0.0667242922204809	0.113692686797183	0.135401627157879	0.628330831335186	"MRPL9"	"mitochondrial ribosomal protein L9"
"ENSG00000143437"	3308.82227677161	-0.0510197651840177	0.0992928982754092	0.250759801170869	0.743248589065045	"ARNT"	"aryl hydrocarbon receptor nuclear translocator"
"ENSG00000143442"	5837.83460323026	-0.0600030417412304	0.109630165176833	0.15978396067888	0.65457892340034	"POGZ"	"pogo transposable element derived with ZNF domain"
"ENSG00000143443"	411.720519750084	-0.0373340749160519	0.098377451302484	0.31536806298383	0.785515426669277	"C1orf56"	"chromosome 1 open reading frame 56"
"ENSG00000143450"	41.828548193154	-0.0752457863111901	0.137395773818225	0.0231378179896596	0.340873007688969	"OAZ3"	"ornithine decarboxylase antizyme 3"
"ENSG00000143457"	2355.91664254346	0.0158079116641655	0.0911986626698217	0.562967227792559	0.905199263172817	"GOLPH3L"	"golgi phosphoprotein 3 like"
"ENSG00000143458"	1279.83034684487	-0.0606295733174831	0.113041628781029	0.135366372545051	0.628330831335186	"GABPB2"	"GA binding protein transcription factor subunit beta 2"
"ENSG00000143476"	792.778667792097	-0.00472119036579405	0.094584395919239	0.843164205018915	0.973268566157137	"DTL"	"denticleless E3 ubiquitin protein ligase homolog"
"ENSG00000143479"	864.809745563192	-0.0197778081145589	0.0969749137104981	0.411676215785836	0.843301504011725	"DYRK3"	"dual specificity tyrosine phosphorylation regulated kinase 3"
"ENSG00000143486"	3402.59507049633	-0.0624668984086622	0.111196827206465	0.152010350070955	0.648374923685632	"EIF2D"	"eukaryotic translation initiation factor 2D"
"ENSG00000143493"	1608.46663091886	-0.0537921820782046	0.107620551849705	0.166323505514291	0.664266042702042	"INTS7"	"integrator complex subunit 7"
"ENSG00000143494"	132.737191110525	0.0187406958771827	0.0983184505414077	0.330479390641068	0.796876986305445	"VASH2"	"vasohibin 2"
"ENSG00000143498"	198.741895431327	-0.0384645575650937	0.101529165230904	0.252864424501953	0.743413702049724	"TAF1A"	"TATA-box binding protein associated factor, RNA polymerase I subunit A"
"ENSG00000143499"	4617.50687113415	0.0142742609409861	0.0916013215790758	0.662850691648408	0.933042613795589	"SMYD2"	"SET and MYND domain containing 2"
"ENSG00000143502"	1202.84181556036	-0.0090442992574436	0.0975504218130721	0.451097819966025	0.862021882713191	"SUSD4"	"sushi domain containing 4"
"ENSG00000143507"	1382.12508970607	0.0642741711843934	0.124287955112287	0.0430194154566827	0.430400308028111	"DUSP10"	"dual specificity phosphatase 10"
"ENSG00000143514"	3023.03745340287	-0.0219997695125951	0.0885054573689805	0.584690145249095	0.913435898951539	"TP53BP2"	"tumor protein p53 binding protein 2"
"ENSG00000143515"	1002.83555269326	-0.000241883463952493	0.0941615304325302	0.986622825271275	0.998800598122362	"ATP8B2"	"ATPase phospholipid transporting 8B2"
