""	"tcga_id"	"cohort"	"purity"	"log2_bap1"	"low_expresser"	"copynumber_absolute_bap1"	"bap1_segment_location"	"bap1_segment_width"	"altered_status"	"alteration_type"	"subtype"	"bap1_activity_score"	"bap1_activity_class"
"5567"	"TCGA-49-4487-01"	"TCGA-LUAD"	0.17	11.7796340942541	FALSE	3	"chr3:2170634-58270698"	56100065	"unaltered"	"unaltered"	"LUAD_squamoid"	-1294.53649571125	"Wildtype-like"
"5568"	"TCGA-17-Z014-01"	"TCGA-LUAD"	NA	NA	FALSE	NA	NA	NA	NA	NA	"LUAD_NA"	NA	NA
"5569"	"TCGA-78-7160-01"	"TCGA-LUAD"	0.29	11.313396230439	TRUE	1	"chr3:22441277-197812401"	175371125	"altered"	"copynumber"	"LUAD_bronchioid"	-1650.64801786371	"Wildtype-like"
"5570"	"TCGA-97-A4M1-01"	"TCGA-LUAD"	0.36	11.7501368755587	FALSE	2	"chr3:44653822-54262159"	9608338	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1276.270685914	"Wildtype-like"
"5571"	"TCGA-44-6776-01"	"TCGA-LUAD"	0.65	11.155111488823	TRUE	1	"chr3:2170634-197812401"	195641768	"altered"	"copynumber"	"LUAD_NA"	-2017.92726934074	"Wildtype-like"
"5572"	"TCGA-86-8672-01"	"TCGA-LUAD"	0.32	11.9459309456457	FALSE	2	"chr3:49637201-58814158"	9176958	"unaltered"	"unaltered"	"LUAD_squamoid"	-1671.66792481462	"Wildtype-like"
"5573"	"TCGA-91-7771-01"	"TCGA-LUAD"	0.32	11.4114390704484	TRUE	5	"chr3:50074729-53568718"	3493990	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1268.24991474759	"Wildtype-like"
"5574"	"TCGA-78-7153-01"	"TCGA-LUAD"	0.57	11.7941411136461	FALSE	4	"chr3:50099848-57886289.5"	7786442.5	"unaltered"	"unaltered"	"LUAD_NA"	-1804.52828434287	"Wildtype-like"
"5575"	"TCGA-17-Z031-01"	"TCGA-LUAD"	NA	NA	FALSE	NA	NA	NA	NA	NA	"LUAD_NA"	NA	NA
"5576"	"TCGA-62-A46R-01"	"TCGA-LUAD"	0.42	9.51935907318645	TRUE	2	"chr3:52389173-52408338"	19166	"unaltered"	"unaltered"	"LUAD_bronchioid"	-2008.03141176101	"Wildtype-like"
"5577"	"TCGA-75-6206-01"	"TCGA-LUAD"	0.7	11.8326103072879	FALSE	3	"chr3:37021363-74200796"	37179434	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1606.52712621226	"Wildtype-like"
"5578"	"TCGA-86-8671-01"	"TCGA-LUAD"	1	12.0953593327051	FALSE	2	"chr3:29603197-94018736"	64415540	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1316.16727787499	"Wildtype-like"
"5579"	"TCGA-55-6972-01"	"TCGA-LUAD"	0.83	12.1366181512613	FALSE	4	"chr3:47785049-69292681"	21507633	"unaltered"	"unaltered"	"LUAD_NA"	-1116.76332981846	"Wildtype-like"
"5580"	"TCGA-64-1681-01"	"TCGA-LUAD"	0.31	11.7870865609151	FALSE	5	"chr3:12123473-77297105"	65173633	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1252.78341283738	"Wildtype-like"
"5581"	"TCGA-95-7043-01"	"TCGA-LUAD"	0.76	10.8889088366978	TRUE	1	"chr3:45197451-63842825"	18645375	"altered"	"copynumber"	"LUAD_NA"	-1666.99023080884	"Wildtype-like"
"5582"	"TCGA-49-4494-01"	"TCGA-LUAD"	0.46	12.0348001369347	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1437.65543375227	"Wildtype-like"
"5583"	"TCGA-64-5775-01"	"TCGA-LUAD"	0.71	12.3337683552098	FALSE	4	"chr3:43498468-53243918"	9745451	"unaltered"	"unaltered"	"LUAD_squamoid"	-865.177133290368	"Wildtype-like"
"5584"	"TCGA-50-5946-01"	"TCGA-LUAD"	0.75	12.0846923966503	FALSE	3	"chr3:50354487-111539966"	61185480	"unaltered"	"unaltered"	"LUAD_magnoid"	-943.056095171789	"Wildtype-like"
"5585"	"TCGA-55-7913-01"	"TCGA-LUAD"	0.35	11.5763464199238	FALSE	2	"chr3:43457256-82883841"	39426586	"unaltered"	"unaltered"	"LUAD_magnoid"	-2105.4976533137	"Wildtype-like"
"5586"	"TCGA-44-6779-01"	"TCGA-LUAD"	0.6	12.0141212786094	FALSE	1	"chr3:2170634-76157262"	73986629	"altered"	"copynumber"	"LUAD_NA"	-1857.92726409247	"Wildtype-like"
"5587"	"TCGA-97-8172-01"	"TCGA-LUAD"	0.32	11.7991404662735	FALSE	4	"chr3:2170634-91462299"	89291666	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1530.07592977699	"Wildtype-like"
"5588"	"TCGA-44-7661-01"	"TCGA-LUAD"	0.29	11.6846625062918	FALSE	2	"chr3:25704534-162457955"	136753422	"unaltered"	"unaltered"	"LUAD_squamoid"	-1280.85898158808	"Wildtype-like"
"5589"	"TCGA-50-5055-01"	"TCGA-LUAD"	0.13	11.6085982527477	FALSE	1	"chr3:2170634-88316789"	86146156	"altered"	"copynumber"	"LUAD_NA"	-1238.75502686412	"Wildtype-like"
"5590"	"TCGA-86-7713-01"	"TCGA-LUAD"	0.65	12.1112703331709	FALSE	4	"chr3:47845624-54939653"	7094030	"unaltered"	"unaltered"	"LUAD_magnoid"	-1720.50343685092	"Wildtype-like"
"5591"	"TCGA-38-4628-01"	"TCGA-LUAD"	0.5	11.7819631736701	FALSE	3	"chr3:48373517-53182676"	4809160	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1582.70627296514	"Wildtype-like"
"5592"	"TCGA-44-2662-01"	"TCGA-LUAD"	0.26	9.75054706062976	TRUE	2	"chr3:49031521-64241838"	15210318	"unaltered"	"unaltered"	"LUAD_squamoid"	-330.660333056352	"Wildtype-like"
"5593"	"TCGA-67-6216-01"	"TCGA-LUAD"	0.56	11.8573795533402	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1609.55052612836	"Wildtype-like"
"5594"	"TCGA-55-7283-01"	"TCGA-LUAD"	0.47	11.9971339003631	FALSE	4	"chr3:15958879-53670976"	37712098	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1592.99160866523	"Wildtype-like"
"5595"	"TCGA-73-4659-01"	"TCGA-LUAD"	0.33	11.7437462327498	FALSE	3	"chr3:48577132-52532898"	3955767	"unaltered"	"unaltered"	"LUAD_magnoid"	-1547.84518825693	"Wildtype-like"
"5596"	"TCGA-86-8073-01"	"TCGA-LUAD"	0.43	11.3584232867953	TRUE	1	"chr3:2170634-118752365"	116581732	"altered"	"copynumber"	"LUAD_bronchioid"	-1188.59226019372	"Wildtype-like"
"5597"	"TCGA-49-AARE-01"	"TCGA-LUAD"	0.42	11.8870974364567	FALSE	2	"chr3:46127394-52886504"	6759111	"unaltered"	"unaltered"	"LUAD_NA"	-1665.12978942376	"Wildtype-like"
"5598"	"TCGA-05-4403-01"	"TCGA-LUAD"	0.46	11.6094685837871	FALSE	2	"chr3:29093280-68434144"	39340865	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1714.42960126716	"Wildtype-like"
"5599"	"TCGA-MN-A4N4-01"	"TCGA-LUAD"	0.34	11.7426359292165	FALSE	3	"chr3:2170634-59349925"	57179292	"unaltered"	"unaltered"	"LUAD_squamoid"	-1231.62124106959	"Wildtype-like"
"5600"	"TCGA-17-Z023-01"	"TCGA-LUAD"	NA	NA	FALSE	NA	NA	NA	NA	NA	"LUAD_NA"	NA	NA
"5601"	"TCGA-17-Z032-01"	"TCGA-LUAD"	NA	NA	FALSE	NA	NA	NA	NA	NA	"LUAD_NA"	NA	NA
"5602"	"TCGA-55-8091-01"	"TCGA-LUAD"	0.6	11.726960959179	FALSE	2	"chr3:2170634-94398070"	92227437	"unaltered"	"unaltered"	"LUAD_squamoid"	-1262.34706676226	"Wildtype-like"
"5603"	"TCGA-05-4415-01"	"TCGA-LUAD"	0.67	12.1563689466415	FALSE	4	"chr3:49477304-54759423"	5282120	"unaltered"	"unaltered"	"LUAD_magnoid"	-1484.31975012017	"Wildtype-like"
"5604"	"TCGA-75-5147-01"	"TCGA-LUAD"	0.4	11.5456724494829	FALSE	2	"chr3:2170634-61138660"	58968027	"unaltered"	"unaltered"	"LUAD_NA"	-845.453684783781	"Wildtype-like"
"5605"	"TCGA-78-7154-01"	"TCGA-LUAD"	0.5	11.2765913389958	TRUE	3	"chr3:40001354-76071074"	36069721	"unaltered"	"unaltered"	"LUAD_magnoid"	-1512.94492799783	"Wildtype-like"
"5606"	"TCGA-05-4410-01"	"TCGA-LUAD"	0.24	11.6676332862993	FALSE	5	"chr3:2170634-86997357"	84826724	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1370.03631792196	"Wildtype-like"
"5607"	"TCGA-05-4418-01"	"TCGA-LUAD"	0.55	11.6949817909501	FALSE	2	"chr3:2170634-116517009"	114346376	"unaltered"	"unaltered"	"LUAD_squamoid"	-1721.5218315263	"Wildtype-like"
"5608"	"TCGA-55-1595-01"	"TCGA-LUAD"	0.52	12.1589120278061	FALSE	4	"chr3:46439467-54750177"	8310711	"unaltered"	"unaltered"	"LUAD_NA"	-1476.15951477054	"Wildtype-like"
"5609"	"TCGA-99-AA5R-01"	"TCGA-LUAD"	0.96	11.7283305417746	FALSE	2	"chr3:2170634-88401729"	86231096	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1134.47717100155	"Wildtype-like"
"5610"	"TCGA-95-A4VK-01"	"TCGA-LUAD"	0.57	12.0947548738782	FALSE	2	"chr3:2170634-55751769"	53581136	"unaltered"	"unaltered"	"LUAD_magnoid"	-1534.34991962576	"Wildtype-like"
"5611"	"TCGA-44-2657-01"	"TCGA-LUAD"	0.34	11.6596212285751	FALSE	1	"chr3:41565156-87198050"	45632895	"altered"	"copynumber"	"LUAD_bronchioid"	-1174.75039169907	"Wildtype-like"
"5612"	"TCGA-97-8175-01"	"TCGA-LUAD"	0.43	11.8143651618614	FALSE	2	"chr3:50549294-178205424"	127656131	"unaltered"	"unaltered"	"LUAD_squamoid"	-1480.0017340013	"Wildtype-like"
"5613"	"TCGA-50-5941-01"	"TCGA-LUAD"	0.27	11.7920047046951	FALSE	2	"chr3:18922260-91462299"	72540040	"unaltered"	"unaltered"	"LUAD_squamoid"	-1334.24021308594	"Wildtype-like"
"5614"	"TCGA-17-Z061-01"	"TCGA-LUAD"	NA	NA	FALSE	NA	NA	NA	NA	NA	"LUAD_NA"	NA	NA
"5615"	"TCGA-05-4405-01"	"TCGA-LUAD"	0.38	12.0746190535406	FALSE	3	"chr3:46638185-53498788"	6860604	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1338.90677672704	"Wildtype-like"
"5616"	"TCGA-17-Z043-01"	"TCGA-LUAD"	NA	NA	FALSE	NA	NA	NA	NA	NA	"LUAD_NA"	NA	NA
"5617"	"TCGA-44-A4SS-01"	"TCGA-LUAD"	0.25	12.0084358871361	FALSE	3	"chr3:21690075-62636592"	40946518	"unaltered"	"unaltered"	"LUAD_squamoid"	-1624.99713335815	"Wildtype-like"
"5618"	"TCGA-05-4250-01"	"TCGA-LUAD"	0.5	11.7712010745025	FALSE	3	"chr3:28991778-71994350"	43002573	"unaltered"	"unaltered"	"LUAD_squamoid"	-1400.33560771955	"Wildtype-like"
"5619"	"TCGA-50-5044-01"	"TCGA-LUAD"	0.23	11.7981739639856	FALSE	2	"chr3:20786597-96417213"	75630617	"unaltered"	"unaltered"	"LUAD_squamoid"	-1600.69501248116	"Wildtype-like"
"5620"	"TCGA-64-1676-01"	"TCGA-LUAD"	0.51	11.2247177541438	TRUE	1	"chr3:2170634-75014487"	72843854	"altered"	"copynumber"	"LUAD_NA"	-1298.88382134092	"Wildtype-like"
"5621"	"TCGA-64-5774-01"	"TCGA-LUAD"	0.76	11.6724747093814	FALSE	2	"chr3:37528979-67215693"	29686715	"unaltered"	"unaltered"	"LUAD_magnoid"	-1708.21231465496	"Wildtype-like"
"5622"	"TCGA-78-7220-01"	"TCGA-LUAD"	0.61	11.4302912191269	TRUE	2	"chr3:13049928-67509892"	54459965	"unaltered"	"unaltered"	"LUAD_magnoid"	-1918.15477043067	"Wildtype-like"
"5623"	"TCGA-44-2665-01"	"TCGA-LUAD"	0.43	9.46832355518828	TRUE	2	"chr3:34870505-154043031"	119172527	"unaltered"	"unaltered"	"LUAD_NA"	-712.062180865989	"Wildtype-like"
"5624"	"TCGA-17-Z030-01"	"TCGA-LUAD"	NA	NA	FALSE	NA	NA	NA	NA	NA	"LUAD_NA"	NA	NA
"5625"	"TCGA-78-7167-01"	"TCGA-LUAD"	0.84	11.3618969678746	TRUE	3	"chr3:2170634-73666740"	71496107	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1558.43504986156	"Wildtype-like"
"5626"	"TCGA-55-8616-01"	"TCGA-LUAD"	0.39	11.3942167956503	TRUE	2	"chr3:3394902-146489742"	143094841	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1595.87172945926	"Wildtype-like"
"5627"	"TCGA-78-7155-01"	"TCGA-LUAD"	0.82	12.5728600720032	FALSE	2	"chr3:47957097-63407018"	15449922	"unaltered"	"unaltered"	"LUAD_NA"	-948.560136649041	"Wildtype-like"
"5628"	"TCGA-97-7937-01"	"TCGA-LUAD"	0.59	11.0908428048533	TRUE	2	"chr3:2170634-62602944"	60432311	"unaltered"	"unaltered"	"LUAD_squamoid"	-1700.76773228394	"Wildtype-like"
"5629"	"TCGA-78-7146-01"	"TCGA-LUAD"	0.68	11.6974652926939	FALSE	2	"chr3:44423645-56159948"	11736304	"unaltered"	"unaltered"	"LUAD_squamoid"	-1392.86198637928	"Wildtype-like"
"5630"	"TCGA-44-3398-01"	"TCGA-LUAD"	0.19	10.4813834578195	TRUE	2	"chr3:46706963-57999480"	11292518	"unaltered"	"unaltered"	"LUAD_bronchioid"	-1199.74600813085	"Wildtype-like"
"5631"	"TCGA-66-2756-01"	"TCGA-LUSC"	0.71	11.5051471030545	TRUE	2	"chr3:48317766-91462299"	43144534	"unaltered"	"unaltered"	"LUSC_primitive"	-1134.84996610576	"Wildtype-like"
"5632"	"TCGA-56-1622-01"	"TCGA-LUSC"	0.9	11.4879331686226	TRUE	1	"chr3:16658424-116189587"	99531164	"altered"	"copynumber"	"LUSC_classical"	-1464.71060111791	"Wildtype-like"
"5633"	"TCGA-77-A5FZ-01"	"TCGA-LUSC"	0.46	12.027804057118	FALSE	2	"chr3:2170634-80758129"	78587496	"unaltered"	"unaltered"	"LUSC_secretory"	-987.624377195934	"Wildtype-like"
"5634"	"TCGA-63-A5MJ-01"	"TCGA-LUSC"	0.44	12.1371930325512	FALSE	2	"chr3:2170634-54187959"	52017326	"unaltered"	"unaltered"	"LUSC_classical"	-1723.41497282466	"Wildtype-like"
"5635"	"TCGA-34-7107-01"	"TCGA-LUSC"	0.59	12.6301941713086	FALSE	2	"chr3:13856388-71087530"	57231143	"unaltered"	"unaltered"	"LUSC_classical"	-1590.26524049613	"Wildtype-like"
"5636"	"TCGA-22-4594-01"	"TCGA-LUSC"	0.24	11.4759961696982	TRUE	3	"chr3:22416693-90214906"	67798214	"unaltered"	"unaltered"	"LUSC_primitive"	-1273.55745965898	"Wildtype-like"
"5637"	"TCGA-O2-A52V-01"	"TCGA-LUSC"	0.37	12.2274794379944	FALSE	1	"chr3:11629099-94025089"	82395991	"altered"	"copynumber"	"LUSC_classical"	-1474.0140975525	"Wildtype-like"
"5638"	"TCGA-37-4130-01"	"TCGA-LUSC"	0.4	11.4978943880007	TRUE	3	"chr3:25704534-55271124"	29566591	"unaltered"	"unaltered"	"LUSC_NA"	-1016.24742636851	"Wildtype-like"
"5639"	"TCGA-22-5474-01"	"TCGA-LUSC"	0.55	11.9732444580438	FALSE	1	"chr3:51293578-85002688"	33709111	"altered"	"copynumber"	"LUSC_classical"	-1630.8646329558	"Wildtype-like"
"5640"	"TCGA-34-8455-01"	"TCGA-LUSC"	0.46	12.2303640724333	FALSE	2	"chr3:2170634-90453712"	88283079	"unaltered"	"unaltered"	"LUSC_basal"	-1316.56645295776	"Wildtype-like"
"5641"	"TCGA-77-A5GF-01"	"TCGA-LUSC"	0.56	12.3562357615337	FALSE	2	"chr3:42509071-53305952"	10796882	"unaltered"	"unaltered"	"LUSC_NA"	-1620.69825056596	"Wildtype-like"
"5642"	"TCGA-66-2791-01"	"TCGA-LUSC"	0.45	11.9422907914764	FALSE	1	"chr3:50259274-66250242"	15990969	"altered"	"copynumber"	"LUSC_classical"	-1367.89591140782	"Wildtype-like"
"5643"	"TCGA-MF-A522-01"	"TCGA-LUSC"	0.64	12.4593492202819	FALSE	3	"chr3:2170634-90329544"	88158911	"unaltered"	"unaltered"	"LUSC_classical"	-1926.56115000278	"Wildtype-like"
"5644"	"TCGA-56-8308-01"	"TCGA-LUSC"	0.44	12.2720072120494	FALSE	2	"chr3:48676234-87760453"	39084220	"unaltered"	"unaltered"	"LUSC_classical"	-1215.61805650665	"Wildtype-like"
"5645"	"TCGA-56-6546-01"	"TCGA-LUSC"	0.41	12.045921333585	FALSE	2	"chr3:2170634-52545164"	50374531	"unaltered"	"unaltered"	"LUSC_primitive"	-936.196566183713	"Wildtype-like"
"5646"	"TCGA-66-2786-01"	"TCGA-LUSC"	0.57	11.9811883598052	FALSE	1	"chr3:47106400-53498363"	6391964	"altered"	"copynumber"	"LUSC_basal"	-1552.71915284604	"Wildtype-like"
"5647"	"TCGA-J1-A4AH-01"	"TCGA-LUSC"	0.33	12.7400000634933	FALSE	2	"chr3:31842411-70851234"	39008824	"unaltered"	"unaltered"	"LUSC_NA"	-1410.48897279671	"Wildtype-like"
"5648"	"TCGA-85-A4QQ-01"	"TCGA-LUSC"	0.56	11.4737462266733	TRUE	1	"chr3:2170634-74616368"	72445735	"altered"	"copynumber"	"LUSC_basal"	-1620.86806554626	"Wildtype-like"
"5649"	"TCGA-39-5039-01"	"TCGA-LUSC"	0.28	11.8572326711452	TRUE	1	"chr3:30874832-94048644"	63173813	"altered"	"copynumber"	"LUSC_basal"	-1119.85708908921	"Wildtype-like"
"5650"	"TCGA-NK-A7XE-01"	"TCGA-LUSC"	0.53	11.8652884148008	TRUE	1	"chr3:11575834-91462299"	79886466	"altered"	"copynumber"	"LUSC_classical"	-1708.66980009418	"Wildtype-like"
"5651"	"TCGA-63-A5MP-01"	"TCGA-LUSC"	0.33	12.4623412880951	FALSE	2	"chr3:2198395-88932057"	86733663	"unaltered"	"unaltered"	"LUSC_classical"	-1143.02036611569	"Wildtype-like"
"5652"	"TCGA-18-3419-01"	"TCGA-LUSC"	0.57	12.8849311581723	FALSE	2	"chr3:30151286-52445866"	22294581	"unaltered"	"unaltered"	"LUSC_basal"	-1451.37683284531	"Wildtype-like"
"5653"	"TCGA-37-4129-01"	"TCGA-LUSC"	0.45	11.3359637316208	TRUE	1	"chr3:2170634-197812401"	195641768	"altered"	"copynumber"	"LUSC_NA"	-1413.22113232825	"Wildtype-like"
"5654"	"TCGA-85-8288-01"	"TCGA-LUSC"	0.61	12.2751609167628	FALSE	1	"chr3:3802877-79880660"	76077784	"altered"	"copynumber"	"LUSC_primitive"	-1496.41879912336	"Wildtype-like"
"5655"	"TCGA-O2-A5IB-01"	"TCGA-LUSC"	0.93	11.5708909333132	TRUE	1	"chr3:46677872-54246365"	7568494	"altered"	"copynumber"	"LUSC_primitive"	-1248.36932750641	"Wildtype-like"
"5656"	"TCGA-22-5489-01"	"TCGA-LUSC"	0.43	11.5401868577578	TRUE	1	"chr3:49240799-55536924"	6296126	"altered"	"copynumber"	"LUSC_primitive"	-1046.43028050282	"Wildtype-like"
"5657"	"TCGA-22-4613-01"	"TCGA-LUSC"	0.62	12.249876415588	FALSE	1	"chr3:38269598-90436812"	52167215	"altered"	"copynumber"	"LUSC_classical"	-1096.69498340962	"Wildtype-like"
"5658"	"TCGA-NC-A5HT-01"	"TCGA-LUSC"	0.73	12.635470564495	FALSE	2	"chr3:12243061-52649848"	40406788	"unaltered"	"unaltered"	"LUSC_NA"	-1530.34008341031	"Wildtype-like"
"5659"	"TCGA-56-8082-01"	"TCGA-LUSC"	0.81	12.0584720958085	FALSE	1	"chr3:2170634-52544992"	50374359	"altered"	"copynumber"	"LUSC_classical"	-1371.24027603947	"Wildtype-like"
"5660"	"TCGA-56-8307-01"	"TCGA-LUSC"	0.52	12.3607902608677	FALSE	2	"chr3:2170634-70970599"	68799966	"unaltered"	"unaltered"	"LUSC_NA"	-1512.47975565282	"Wildtype-like"
"5661"	"TCGA-37-3792-01"	"TCGA-LUSC"	0.4	11.2072289358016	TRUE	2	"chr3:2170634-94049867"	91879234	"unaltered"	"unaltered"	"LUSC_secretory"	-1029.40837281819	"Wildtype-like"
"5662"	"TCGA-56-A4BW-01"	"TCGA-LUSC"	0.58	11.4216298507652	TRUE	1	"chr3:17200632-91462299"	74261668	"altered"	"copynumber"	"LUSC_basal"	-1478.28216425621	"Wildtype-like"
"5663"	"TCGA-56-7580-01"	"TCGA-LUSC"	0.37	12.2961408805355	FALSE	2	"chr3:2170634-80805241"	78634608	"unaltered"	"unaltered"	"LUSC_NA"	-1315.88590908794	"Wildtype-like"
"5664"	"TCGA-66-2777-01"	"TCGA-LUSC"	0.3	11.9922795207341	FALSE	2	"chr3:42439757-53067764"	10628008	"unaltered"	"unaltered"	"LUSC_classical"	-1024.5030593193	"Wildtype-like"
"5665"	"TCGA-58-8387-01"	"TCGA-LUSC"	0.38	11.4772207310139	TRUE	1	"chr3:45032170-77334305"	32302136	"altered"	"copynumber"	"LUSC_classical"	-1102.2905697551	"Wildtype-like"
"5666"	"TCGA-NC-A5HK-01"	"TCGA-LUSC"	0.48	11.5642495515466	TRUE	2	"chr3:38529798-55432079"	16902282	"unaltered"	"unaltered"	"LUSC_primitive"	-1940.09841574489	"Wildtype-like"
"5667"	"TCGA-63-A5MY-01"	"TCGA-LUSC"	0.85	11.787797411931	TRUE	1	"chr3:35234607-61112491"	25877885	"altered"	"copynumber"	"LUSC_NA"	-674.956093536883	"Wildtype-like"
"5668"	"TCGA-85-A4CL-01"	"TCGA-LUSC"	0.65	12.003733478411	FALSE	1	"chr3:51352448-53362094"	2009647	"altered"	"mutation+copynumber"	"LUSC_NA"	-1821.97637562292	"Wildtype-like"
"5669"	"TCGA-66-2766-01"	"TCGA-LUSC"	0.75	12.4094279328944	FALSE	2	"chr3:40839444-53758384"	12918941	"unaltered"	"unaltered"	"LUSC_classical"	-1260.23964790789	"Wildtype-like"
"5670"	"TCGA-66-2769-01"	"TCGA-LUSC"	0.32	11.6995851200207	TRUE	2	"chr3:47855877-53478523"	5622647	"unaltered"	"unaltered"	"LUSC_secretory"	-1350.91908217025	"Wildtype-like"
"5671"	"TCGA-21-1079-01"	"TCGA-LUSC"	0.6	12.1059402699824	FALSE	2	"chr3:38851309-82709592"	43858284	"unaltered"	"unaltered"	"LUSC_basal"	-1507.78286002919	"Wildtype-like"
"5672"	"TCGA-66-2770-01"	"TCGA-LUSC"	0.64	12.2705597345331	FALSE	1	"chr3:41831682-54364345"	12532664	"altered"	"copynumber"	"LUSC_classical"	-1581.16120691354	"Wildtype-like"
"5673"	"TCGA-77-7465-01"	"TCGA-LUSC"	0.68	11.4404785369106	TRUE	1	"chr3:42965923-54116601"	11150679	"altered"	"copynumber"	"LUSC_NA"	-1074.09965819446	"Wildtype-like"
"5674"	"TCGA-22-4596-01"	"TCGA-LUSC"	0.69	12.026183241378	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"LUSC_secretory"	-1230.54734063023	"Wildtype-like"
"5675"	"TCGA-58-8388-01"	"TCGA-LUSC"	0.71	12.0198572490469	FALSE	1	"chr3:44022441-53340327"	9317887	"altered"	"copynumber"	"LUSC_primitive"	-1227.40314611936	"Wildtype-like"
"5676"	"TCGA-60-2726-01"	"TCGA-LUSC"	0.48	12.2706755671738	FALSE	2	"chr3:33483453-80724212"	47240760	"unaltered"	"unaltered"	"LUSC_NA"	-1145.06142005727	"Wildtype-like"
"5677"	"TCGA-68-8251-01"	"TCGA-LUSC"	0.33	12.2005752834691	FALSE	2	"chr3:45620463-94025089"	48404627	"unaltered"	"unaltered"	"LUSC_primitive"	-1370.89998058488	"Wildtype-like"
"5678"	"TCGA-33-4566-01"	"TCGA-LUSC"	0.53	12.0530519955966	FALSE	2	"chr3:37359504-85813500"	48453997	"unaltered"	"unaltered"	"LUSC_NA"	-1779.13501924705	"Wildtype-like"
"5679"	"TCGA-37-A5EM-01"	"TCGA-LUSC"	NA	12.1578488693205	FALSE	NA	"chr3:13242562-87544065"	74301504	NA	NA	"LUSC_classical"	-1286.54930132073	"Wildtype-like"
"5680"	"TCGA-56-A4ZJ-01"	"TCGA-LUSC"	0.16	12.3958439898911	FALSE	1	"chr3:4571951-91462299"	86890349	"altered"	"copynumber"	"LUSC_basal"	-1449.35313388866	"Wildtype-like"
"5681"	"TCGA-66-2771-01"	"TCGA-LUSC"	0.44	12.061524785186	FALSE	1	"chr3:30598526-71067284"	40468759	"altered"	"copynumber"	"LUSC_basal"	-953.450167427909	"Wildtype-like"
"5682"	"TCGA-60-2695-01"	"TCGA-LUSC"	0.81	11.3690814876294	TRUE	1	"chr3:13178662-91462299"	78283638	"altered"	"copynumber"	"LUSC_primitive"	-1540.97728921246	"Wildtype-like"
"5683"	"TCGA-34-2609-01"	"TCGA-LUSC"	0.32	NA	FALSE	2	"chr3:38957781-70949335"	31991555	"unaltered"	"unaltered"	"LUSC_NA"	NA	NA
"5684"	"TCGA-66-2765-01"	"TCGA-LUSC"	0.51	12.3264209060365	FALSE	1	"chr3:37508891-52931239"	15422349	"altered"	"copynumber"	"LUSC_basal"	-1646.88762484814	"Wildtype-like"
"5685"	"TCGA-34-5927-01"	"TCGA-LUSC"	0.77	12.2923056828419	FALSE	1	"chr3:37802326-53724676"	15922351	"altered"	"copynumber"	"LUSC_classical"	-1305.92046822548	"Wildtype-like"
"5686"	"TCGA-66-2734-01"	"TCGA-LUSC"	0.36	11.9426264643063	FALSE	1	"chr3:2170634-86801735"	84631102	"altered"	"copynumber"	"LUSC_basal"	-1440.06754913891	"Wildtype-like"
"5687"	"TCGA-56-8305-01"	"TCGA-LUSC"	0.41	12.0026532596352	FALSE	2	"chr3:41334503-53113560"	11779058	"unaltered"	"unaltered"	"LUSC_classical"	-1297.6423094757	"Wildtype-like"
"5688"	"TCGA-63-7020-01"	"TCGA-LUSC"	0.48	12.1668443208905	FALSE	2	"chr3:42416913-75185259"	32768347	"unaltered"	"unaltered"	"LUSC_basal"	-1551.4992308386	"Wildtype-like"
"5689"	"TCGA-18-3411-01"	"TCGA-LUSC"	0.53	12.8932173467739	FALSE	3	"chr3:41789150-54219631"	12430482	"unaltered"	"unaltered"	"LUSC_classical"	-1029.75485649383	"Wildtype-like"
"5690"	"TCGA-34-A5IX-01"	"TCGA-LUSC"	0.36	12.3686543497863	FALSE	2	"chr3:2170634-73019957"	70849324	"unaltered"	"unaltered"	"LUSC_basal"	-1680.0755209637	"Wildtype-like"
"5691"	"TCGA-21-1077-01"	"TCGA-LUSC"	0.34	12.0847513804269	FALSE	2	"chr3:2221008-57752585"	55531578	"unaltered"	"unaltered"	"LUSC_classical"	-1262.60513030639	"Wildtype-like"
"5692"	"TCGA-66-2800-01"	"TCGA-LUSC"	0.52	12.4916225366768	FALSE	2	"chr3:41338026-53928562"	12590537	"unaltered"	"unaltered"	"LUSC_classical"	-825.999704642814	"Wildtype-like"
