file_name	cases	project
NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_D07_697792.nocnv_grch38.seg.v2.txt	TCGA-BP-4988-11A-01D-1331-01	TCGA-KIRC
NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_D11_697818.nocnv_grch38.seg.v2.txt	TCGA-BP-4988-01A-01D-1331-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_E03_742048.nocnv_grch38.seg.v2.txt	TCGA-CZ-4856-01A-02D-1423-01	TCGA-KIRC
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_A11_680044.nocnv_grch38.seg.v2.txt	TCGA-B8-4620-10A-01D-1185-01	TCGA-KIRC
REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_H01_697758.nocnv_grch38.seg.v2.txt	TCGA-CJ-4893-11A-01D-1302-01	TCGA-KIRC
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_F12_680144.nocnv_grch38.seg.v2.txt	TCGA-A3-3351-01A-01D-1185-01	TCGA-KIRC
DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_H01_729512.nocnv_grch38.seg.v2.txt	TCGA-B8-4620-01A-02D-1322-01	TCGA-KIRC
DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_G01_729440.nocnv_grch38.seg.v2.txt	TCGA-CJ-4636-01A-02D-1322-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_D09_585074.nocnv_grch38.seg.v2.txt	TCGA-A3-3325-01A-01D-0858-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_E12_584964.nocnv_grch38.seg.v2.txt	TCGA-A3-3325-11A-01D-0858-01	TCGA-KIRC
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_F02_680154.nocnv_grch38.seg.v2.txt	TCGA-CJ-4636-11A-01D-1185-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_A09_584936.nocnv_grch38.seg.v2.txt	TCGA-A3-3363-11A-01D-0858-01	TCGA-KIRC
BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_E03_777428.nocnv_grch38.seg.v2.txt	TCGA-B8-5545-10A-01D-1668-01	TCGA-KIRC
SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_C04_748606.nocnv_grch38.seg.v2.txt	TCGA-B8-5551-11A-01D-1530-01	TCGA-KIRC
DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_G07_729378.nocnv_grch38.seg.v2.txt	TCGA-CJ-4639-01A-02D-1322-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_D02_742060.nocnv_grch38.seg.v2.txt	TCGA-BP-5184-11A-01D-1423-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_F09_730594.nocnv_grch38.seg.v2.txt	TCGA-B0-5095-11A-01D-1417-01	TCGA-KIRC
BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_E05_777400.nocnv_grch38.seg.v2.txt	TCGA-CJ-6027-01A-11D-1668-01	TCGA-KIRC
REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_D10_697762.nocnv_grch38.seg.v2.txt	TCGA-CZ-4858-01A-01D-1302-01	TCGA-KIRC
NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_A09_697962.nocnv_grch38.seg.v2.txt	TCGA-B0-5084-01A-01D-1331-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_C05_734930.nocnv_grch38.seg.v2.txt	TCGA-CZ-4864-01A-01D-1499-01	TCGA-KIRC
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_G09_1464652.nocnv_grch38.seg.v2.txt	TCGA-MM-A84U-01A-11D-A36W-01	TCGA-KIRC
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_C11_680108.nocnv_grch38.seg.v2.txt	TCGA-B8-4143-01A-01D-1185-01	TCGA-KIRC
REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_G07_697738.nocnv_grch38.seg.v2.txt	TCGA-CJ-4872-11A-01D-1302-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_H11_697404.nocnv_grch38.seg.v2.txt	TCGA-BP-4338-11A-01D-1283-01	TCGA-KIRC
SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_B05_748584.nocnv_grch38.seg.v2.txt	TCGA-CJ-5672-01A-11D-1530-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_C01_697418.nocnv_grch38.seg.v2.txt	TCGA-BP-4173-11A-01D-1283-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_G02_584954.nocnv_grch38.seg.v2.txt	TCGA-A3-3319-01A-01D-0858-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_F06_730644.nocnv_grch38.seg.v2.txt	TCGA-B8-5163-01A-01D-1417-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_F10_697238.nocnv_grch38.seg.v2.txt	TCGA-AK-3425-10A-01D-1274-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_A02_707098.nocnv_grch38.seg.v2.txt	TCGA-BP-4769-01A-01D-1283-01	TCGA-KIRC
MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_F06_1320462.nocnv_grch38.seg.v2.txt	TCGA-B8-A54E-10A-01D-A25U-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_B07_730660.nocnv_grch38.seg.v2.txt	TCGA-A3-3367-01A-02D-1417-01	TCGA-KIRC
NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_G06_697956.nocnv_grch38.seg.v2.txt	TCGA-BP-4999-11A-01D-1331-01	TCGA-KIRC
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_D01_1377416.nocnv_grch38.seg.v2.txt	TCGA-B8-A54H-10A-01D-A33B-01	TCGA-KIRC
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_E11_1464804.nocnv_grch38.seg.v2.txt	TCGA-6D-AA2E-01A-11D-A36W-01	TCGA-KIRC
HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_F09_748088.nocnv_grch38.seg.v2.txt	TCGA-CW-5581-11A-01D-1531-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_D06_697234.nocnv_grch38.seg.v2.txt	TCGA-B0-4714-11A-01D-1274-01	TCGA-KIRC
SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_H04_748594.nocnv_grch38.seg.v2.txt	TCGA-B0-5702-01A-11D-1530-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_H06_697422.nocnv_grch38.seg.v2.txt	TCGA-BP-4331-01A-01D-1283-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_C02_730638.nocnv_grch38.seg.v2.txt	TCGA-B8-5159-10A-01D-1417-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_C02_584968.nocnv_grch38.seg.v2.txt	TCGA-A3-3374-01A-01D-0858-01	TCGA-KIRC
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_A08_680042.nocnv_grch38.seg.v2.txt	TCGA-BP-4164-11A-01D-1185-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_D06_730596.nocnv_grch38.seg.v2.txt	TCGA-B0-5107-01A-01D-1417-01	TCGA-KIRC
NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_C02_697972.nocnv_grch38.seg.v2.txt	TCGA-B0-5081-01A-01D-1331-01	TCGA-KIRC
DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_F03_729466.nocnv_grch38.seg.v2.txt	TCGA-A3-3331-01A-02D-1322-01	TCGA-KIRC
KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_B04_729858.nocnv_grch38.seg.v2.txt	TCGA-B2-4099-10A-01D-1450-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_B02_742036.nocnv_grch38.seg.v2.txt	TCGA-BP-5169-01A-01D-1423-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_A04_585002.nocnv_grch38.seg.v2.txt	TCGA-A3-3365-01A-01D-0858-01	TCGA-KIRC
HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_D01_748208.nocnv_grch38.seg.v2.txt	TCGA-CW-5587-01A-01D-1530-01	TCGA-KIRC
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_D11_1377516.nocnv_grch38.seg.v2.txt	TCGA-B8-A54J-01A-11D-A33B-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_E07_741968.nocnv_grch38.seg.v2.txt	TCGA-BP-5186-01A-01D-1423-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_E10_730702.nocnv_grch38.seg.v2.txt	TCGA-B0-5115-01A-01D-1417-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_H03_697220.nocnv_grch38.seg.v2.txt	TCGA-B2-4101-10A-01D-1274-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_E01_697290.nocnv_grch38.seg.v2.txt	TCGA-AK-3450-01A-02D-1274-01	TCGA-KIRC
REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_B09_697718.nocnv_grch38.seg.v2.txt	TCGA-BP-4781-11A-01D-1302-01	TCGA-KIRC
OWNED_p_TCGA_b102_105_SNP_N_GenomeWideSNP_6_C12_777010.nocnv_grch38.seg.v2.txt	TCGA-CW-5580-01A-01D-1668-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_E03_734934.nocnv_grch38.seg.v2.txt	TCGA-CZ-4863-11A-01D-1499-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_F01_734906.nocnv_grch38.seg.v2.txt	TCGA-B0-4811-11A-02D-1499-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_D10_697534.nocnv_grch38.seg.v2.txt	TCGA-BP-4325-11A-01D-1283-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_A04_697552.nocnv_grch38.seg.v2.txt	TCGA-BP-4325-01A-02D-1283-01	TCGA-KIRC
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_F02_1464782.nocnv_grch38.seg.v2.txt	TCGA-G6-A8L6-10A-01D-A36Z-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_E03_585062.nocnv_grch38.seg.v2.txt	TCGA-A3-3343-11A-01D-0858-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_F03_730676.nocnv_grch38.seg.v2.txt	TCGA-B0-5094-01A-01D-1417-01	TCGA-KIRC
HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_E08_748078.nocnv_grch38.seg.v2.txt	TCGA-DV-5573-01A-01D-1530-01	TCGA-KIRC
HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_C12_748164.nocnv_grch38.seg.v2.txt	TCGA-DV-5576-01A-01D-1530-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_C08_697328.nocnv_grch38.seg.v2.txt	TCGA-B0-4847-11A-01D-1274-01	TCGA-KIRC
BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_F09_777416.nocnv_grch38.seg.v2.txt	TCGA-CJ-6030-11A-01D-1668-01	TCGA-KIRC
REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_A07_697692.nocnv_grch38.seg.v2.txt	TCGA-B0-4833-01A-01D-1302-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_H07_697588.nocnv_grch38.seg.v2.txt	TCGA-BP-4342-01A-01D-1283-01	TCGA-KIRC
REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_G11_697678.nocnv_grch38.seg.v2.txt	TCGA-CJ-4884-11A-01D-1302-01	TCGA-KIRC
OWNED_p_TCGA_b102_105_SNP_N_GenomeWideSNP_6_F02_777056.nocnv_grch38.seg.v2.txt	TCGA-EU-5905-01A-11D-1668-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_C07_697222.nocnv_grch38.seg.v2.txt	TCGA-B0-4718-01A-01D-1274-01	TCGA-KIRC
SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_F08_748522.nocnv_grch38.seg.v2.txt	TCGA-CJ-5682-01A-11D-1530-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_G01_697468.nocnv_grch38.seg.v2.txt	TCGA-BP-4349-11A-01D-1283-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_F07_697252.nocnv_grch38.seg.v2.txt	TCGA-B0-4703-11A-01D-1274-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_B02_734966.nocnv_grch38.seg.v2.txt	TCGA-B0-4816-01A-01D-1499-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_G01_734948.nocnv_grch38.seg.v2.txt	TCGA-B0-4816-11A-02D-1499-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_B04_584988.nocnv_grch38.seg.v2.txt	TCGA-AK-3443-01A-01D-0858-01	TCGA-KIRC
OWNED_p_TCGA_b102_105_SNP_N_GenomeWideSNP_6_D06_777090.nocnv_grch38.seg.v2.txt	TCGA-CZ-5984-11A-01D-1668-01	TCGA-KIRC
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_E09_1464648.nocnv_grch38.seg.v2.txt	TCGA-A3-A8OX-01A-11D-A36W-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_D05_697264.nocnv_grch38.seg.v2.txt	TCGA-AK-3460-10A-01D-1274-01	TCGA-KIRC
HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_A08_748190.nocnv_grch38.seg.v2.txt	TCGA-DV-5574-10A-01D-1531-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_D09_697386.nocnv_grch38.seg.v2.txt	TCGA-AK-3461-10A-01D-1274-01	TCGA-KIRC
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_E10_680126.nocnv_grch38.seg.v2.txt	TCGA-BP-4162-01A-01D-1185-01	TCGA-KIRC
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_C04_1377544.nocnv_grch38.seg.v2.txt	TCGA-GK-A6C7-11A-11D-A33B-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_H05_742002.nocnv_grch38.seg.v2.txt	TCGA-BP-5187-11A-01D-1423-01	TCGA-KIRC
DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_F05_729400.nocnv_grch38.seg.v2.txt	TCGA-B8-4619-01A-02D-1322-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_G02_697564.nocnv_grch38.seg.v2.txt	TCGA-BP-4759-11A-01D-1283-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_E08_697516.nocnv_grch38.seg.v2.txt	TCGA-BP-4759-01A-01D-1283-01	TCGA-KIRC
NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_C01_697920.nocnv_grch38.seg.v2.txt	TCGA-BP-5007-11A-01D-1331-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_A04_730650.nocnv_grch38.seg.v2.txt	TCGA-B0-5083-01A-02D-1417-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_A07_741986.nocnv_grch38.seg.v2.txt	TCGA-CJ-4905-01A-02D-1423-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_B08_697350.nocnv_grch38.seg.v2.txt	TCGA-B0-4693-01A-01D-1274-01	TCGA-KIRC
HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_C10_748210.nocnv_grch38.seg.v2.txt	TCGA-CW-5591-01A-01D-1530-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_H04_730628.nocnv_grch38.seg.v2.txt	TCGA-A3-3373-01A-02D-1417-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_G09_741984.nocnv_grch38.seg.v2.txt	TCGA-BP-5176-11A-01D-1423-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_A08_734974.nocnv_grch38.seg.v2.txt	TCGA-CZ-4866-01A-01D-1499-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_E12_734854.nocnv_grch38.seg.v2.txt	TCGA-CZ-5462-01A-01D-1499-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_D01_697378.nocnv_grch38.seg.v2.txt	TCGA-B0-4824-11A-01D-1274-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_E06_584928.nocnv_grch38.seg.v2.txt	TCGA-A3-3316-01A-01D-0858-01	TCGA-KIRC
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_D05_1377386.nocnv_grch38.seg.v2.txt	TCGA-A3-A6NI-10A-01D-A33B-01	TCGA-KIRC
SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_H05_748466.nocnv_grch38.seg.v2.txt	TCGA-B2-5633-10A-01D-1531-01	TCGA-KIRC
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_D02_1377566.nocnv_grch38.seg.v2.txt	TCGA-B8-A54K-01A-11D-A33B-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_F06_697432.nocnv_grch38.seg.v2.txt	TCGA-BP-4166-11A-01D-1283-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_A08_697438.nocnv_grch38.seg.v2.txt	TCGA-BP-4166-01A-02D-1283-01	TCGA-KIRC
HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_F01_748128.nocnv_grch38.seg.v2.txt	TCGA-CW-5585-01A-01D-1530-01	TCGA-KIRC
NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_C04_697932.nocnv_grch38.seg.v2.txt	TCGA-BP-4994-01A-01D-1331-01	TCGA-KIRC
HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_D03_748144.nocnv_grch38.seg.v2.txt	TCGA-CW-5585-11A-01D-1531-01	TCGA-KIRC
NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_H09_697794.nocnv_grch38.seg.v2.txt	TCGA-BP-4992-11A-01D-1331-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_G09_734852.nocnv_grch38.seg.v2.txt	TCGA-CZ-5451-01A-01D-1499-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_C07_734822.nocnv_grch38.seg.v2.txt	TCGA-CZ-5451-11A-01D-1499-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_F04_734902.nocnv_grch38.seg.v2.txt	TCGA-CZ-5457-11A-01D-1499-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_A12_697514.nocnv_grch38.seg.v2.txt	TCGA-BP-4774-11A-01D-1286-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_F05_697488.nocnv_grch38.seg.v2.txt	TCGA-BP-4774-01A-01D-1283-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_G06_734956.nocnv_grch38.seg.v2.txt	TCGA-CZ-5457-01A-01D-1499-01	TCGA-KIRC
OWNED_p_TCGA_b102_105_SNP_N_GenomeWideSNP_6_D02_777068.nocnv_grch38.seg.v2.txt	TCGA-CJ-6032-11A-01D-1668-01	TCGA-KIRC
HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_G08_748074.nocnv_grch38.seg.v2.txt	TCGA-DV-5569-10A-01D-1531-01	TCGA-KIRC
REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_F10_697708.nocnv_grch38.seg.v2.txt	TCGA-BP-4803-11A-01D-1302-01	TCGA-KIRC
BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_C07_777390.nocnv_grch38.seg.v2.txt	TCGA-B0-5711-01A-11D-1668-01	TCGA-KIRC
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_D09_1377532.nocnv_grch38.seg.v2.txt	TCGA-G6-A5PC-01A-11D-A33B-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_G07_697390.nocnv_grch38.seg.v2.txt	TCGA-B0-4694-11A-01D-1274-01	TCGA-KIRC
BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_F03_777484.nocnv_grch38.seg.v2.txt	TCGA-B4-5844-10A-01D-1668-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_B07_697466.nocnv_grch38.seg.v2.txt	TCGA-BP-4761-11A-01D-1283-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_H01_734936.nocnv_grch38.seg.v2.txt	TCGA-CZ-5470-01A-01D-1499-01	TCGA-KIRC
MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_H03_734968.nocnv_grch38.seg.v2.txt	TCGA-CZ-5467-11A-01D-1499-01	TCGA-KIRC
SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_H08_748512.nocnv_grch38.seg.v2.txt	TCGA-CJ-5683-11A-01D-1531-01	TCGA-KIRC
SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_C02_748456.nocnv_grch38.seg.v2.txt	TCGA-CJ-5683-01A-11D-1530-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_H10_742046.nocnv_grch38.seg.v2.txt	TCGA-BP-5191-01A-01D-1423-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_G03_742052.nocnv_grch38.seg.v2.txt	TCGA-BP-5191-11A-01D-1423-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_E06_730642.nocnv_grch38.seg.v2.txt	TCGA-BP-4795-01A-02D-1417-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_E05_730692.nocnv_grch38.seg.v2.txt	TCGA-BP-4795-11A-01D-1417-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_B08_742040.nocnv_grch38.seg.v2.txt	TCGA-BP-5170-01A-01D-1423-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_F10_741890.nocnv_grch38.seg.v2.txt	TCGA-BP-5170-11A-01D-1423-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_G05_585034.nocnv_grch38.seg.v2.txt	TCGA-AK-3427-01A-01D-0858-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_C04_584994.nocnv_grch38.seg.v2.txt	TCGA-A3-3307-11A-01D-0858-01	TCGA-KIRC
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_A12_584900.nocnv_grch38.seg.v2.txt	TCGA-A3-3307-01A-01D-0858-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_A06_697554.nocnv_grch38.seg.v2.txt	TCGA-BP-4326-01A-01D-1283-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_B10_730640.nocnv_grch38.seg.v2.txt	TCGA-B0-5110-01A-01D-1417-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_B02_697260.nocnv_grch38.seg.v2.txt	TCGA-BP-4777-11A-01D-1286-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_C03_697502.nocnv_grch38.seg.v2.txt	TCGA-BP-4762-11A-01D-1283-01	TCGA-KIRC
REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_C09_697684.nocnv_grch38.seg.v2.txt	TCGA-CJ-4888-01A-01D-1302-01	TCGA-KIRC
BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_C08_777490.nocnv_grch38.seg.v2.txt	TCGA-B4-5836-10A-01D-1668-01	TCGA-KIRC
REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_H10_697594.nocnv_grch38.seg.v2.txt	TCGA-CJ-4888-11A-01D-1302-01	TCGA-KIRC
TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_A04_741912.nocnv_grch38.seg.v2.txt	TCGA-BP-5190-01A-01D-1423-01	TCGA-KIRC
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_F12_697242.nocnv_grch38.seg.v2.txt	TCGA-B0-4697-01A-01D-1274-01	TCGA-KIRC
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_A07_680116.nocnv_grch38.seg.v2.txt	TCGA-AK-3429-10A-01D-1185-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_H05_697414.nocnv_grch38.seg.v2.txt	TCGA-BP-4327-11A-01D-1283-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_A09_697406.nocnv_grch38.seg.v2.txt	TCGA-BP-4327-01A-01D-1283-01	TCGA-KIRC
DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_F04_729446.nocnv_grch38.seg.v2.txt	TCGA-A3-3351-01A-02D-1322-01	TCGA-KIRC
MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_G02_1320454.nocnv_grch38.seg.v2.txt	TCGA-MM-A564-01A-11D-A25U-01	TCGA-KIRC
NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_C08_697916.nocnv_grch38.seg.v2.txt	TCGA-B0-5085-11A-01D-1331-01	TCGA-KIRC
SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_E03_697448.nocnv_grch38.seg.v2.txt	TCGA-BP-4326-11A-01D-1283-01	TCGA-KIRC
NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_B11_730670.nocnv_grch38.seg.v2.txt	TCGA-BP-4782-01A-02D-1417-01	TCGA-KIRC
